20200607 182000;9791.25;9791.25;9791.25;9791.25;1
20200607 220200;9815.5;9816;9815.5;9816;2
20200607 220400;9816;9820;9816;9820;2
20200607 220500;9821;9822;9821;9822;3
20200607 220600;9820.25;9820.25;9820.25;9820.25;1
20200607 220700;9822;9829;9822;9829;3
20200607 220800;9834;9836.5;9830.75;9836.5;17
20200607 220900;9836.75;9836.75;9835;9835;14
20200607 221000;9832.25;9832.5;9832.25;9832.5;10
20200607 221100;9830.25;9830.25;9830.25;9830.25;1
20200607 221300;9838;9839;9838;9839;2
20200607 221400;9833;9833;9833;9833;1
20200607 221500;9835.25;9839.25;9835.25;9839.25;5
20200607 221600;9839.5;9839.5;9839.5;9839.5;3
20200607 222200;9835;9835;9835;9835;1
20200607 222300;9839.5;9839.5;9839.5;9839.5;1
20200607 222400;9839.5;9839.5;9839.5;9839.5;6
20200607 222500;9840.25;9840.25;9840.25;9840.25;2
20200607 222800;9841.75;9841.75;9841.75;9841.75;3
20200607 222900;9841.75;9841.75;9840.5;9840.5;13
20200607 223200;9840.5;9840.5;9840.5;9840.5;4
20200607 223400;9840.25;9840.25;9840.25;9840.25;1
20200607 223600;9837.75;9837.75;9837.75;9837.75;1
20200607 225200;9837;9837;9837;9837;1
20200607 225300;9838;9838;9838;9838;1
20200607 225700;9836.25;9836.25;9836.25;9836.25;1
20200607 230000;9831.5;9831.5;9831.5;9831.5;1
20200607 230200;9835.5;9835.75;9835.5;9835.75;2
20200607 230600;9844.25;9844.25;9844.25;9844.25;1
20200607 230700;9850;9850;9850;9850;1
20200607 230800;9848.75;9848.75;9848.75;9848.75;1
20200607 231100;9848;9850;9848;9850;2
20200607 232100;9847;9847;9847;9847;2
20200607 232500;9849;9849;9847.5;9847.5;9
20200607 232700;9848.5;9848.5;9847.5;9847.5;5
20200607 232800;9850.75;9850.75;9849.75;9849.75;5
20200607 233100;9852.5;9852.5;9851.5;9851.5;12
20200607 233200;9851.5;9851.5;9851.5;9851.5;3
20200607 233300;9851.5;9851.5;9851.5;9851.5;5
20200607 233400;9853.5;9853.5;9853.5;9853.5;2
20200607 233500;9850.25;9850.25;9850.25;9850.25;1
20200607 234100;9849.25;9849.25;9849.25;9849.25;1
20200607 234600;9852.75;9852.75;9852.75;9852.75;5
20200607 235300;9855;9855;9855;9855;1
20200607 235400;9854.5;9854.5;9854.5;9854.5;1
20200608 000100;9847.75;9847.75;9847.25;9847.25;2
20200608 000200;9846.5;9846.5;9846.5;9846.5;5
20200608 000500;9844.5;9844.5;9833.75;9833.75;6
20200608 000600;9832.75;9832.75;9832.75;9832.75;1
20200608 000700;9836.5;9837;9836.5;9837;10
20200608 000900;9840;9840;9840;9840;1
20200608 001100;9836;9836;9835.75;9835.75;2
20200608 001200;9841.5;9841.75;9841.5;9841.75;2
20200608 001600;9839;9839;9839;9839;1
20200608 002100;9837.25;9837.25;9836.25;9836.25;2
20200608 002200;9838.5;9838.5;9838.5;9838.5;2
20200608 002800;9848.5;9850;9848.5;9850;3
20200608 002900;9847.25;9847.25;9847.25;9847.25;1
20200608 003000;9847.5;9847.5;9847.5;9847.5;6
20200608 003600;9834.25;9834.25;9834.25;9834.25;1
20200608 003700;9836.5;9836.5;9836.5;9836.5;1
20200608 003900;9837.5;9837.5;9837.5;9837.5;1
20200608 004100;9836;9836;9836;9836;1
20200608 004500;9836.5;9836.5;9836.25;9836.25;2
20200608 004600;9836.75;9836.75;9836.75;9836.75;1
20200608 004700;9838.5;9838.5;9838;9838;3
20200608 004800;9834.5;9837.75;9834.5;9837.75;2
20200608 005700;9831.5;9831.5;9831.5;9831.5;1
20200608 005900;9836.5;9836.5;9836.5;9836.5;1
20200608 010000;9835;9835;9835;9835;1
20200608 010100;9837;9837;9837;9837;1
20200608 010200;9834.5;9834.5;9834.5;9834.5;2
20200608 010300;9831.25;9831.25;9830;9830;2
20200608 011500;9821.75;9821.75;9821.5;9821.5;2
20200608 011600;9820.5;9823;9820.5;9823;2
20200608 011700;9823;9823;9823;9823;3
20200608 011800;9820.75;9823.25;9820.75;9823.25;3
20200608 012100;9820;9820;9820;9820;1
20200608 012300;9820.25;9822.25;9820.25;9822.25;3
20200608 013300;9828.25;9828.25;9828.25;9828.25;1
20200608 014000;9825.25;9825.25;9821;9821;3
20200608 014100;9821;9821;9821;9821;1
20200608 014300;9818.25;9818.25;9818;9818;2
20200608 014400;9819.75;9819.75;9819.75;9819.75;2
20200608 015000;9818.75;9818.75;9818.75;9818.75;1
20200608 015200;9819;9819;9819;9819;1
20200608 015300;9820.25;9820.25;9819.5;9819.5;2
20200608 015400;9821;9821;9821;9821;1
20200608 015700;9821.75;9821.75;9821.75;9821.75;1
20200608 015800;9821.5;9821.5;9821.5;9821.5;1
20200608 020100;9819;9819;9819;9819;1
20200608 020200;9815.75;9815.75;9815.5;9815.5;2
20200608 020300;9810.25;9810.25;9809;9809.75;4
20200608 020400;9811.5;9811.5;9811.5;9811.5;1
20200608 020700;9812.75;9812.75;9812.75;9812.75;1
20200608 020900;9815.75;9817.25;9815.75;9817.25;2
20200608 021100;9817.75;9817.75;9817;9817.75;4
20200608 021200;9816.5;9817;9816.5;9817;2
20200608 022800;9825.5;9825.5;9825.5;9825.5;3
20200608 023300;9823.5;9823.5;9823.5;9823.5;1
20200608 023800;9830;9830;9830;9830;1
20200608 024100;9830.25;9830.25;9830.25;9830.25;1
20200608 024200;9828.25;9828.25;9828.25;9828.25;1
20200608 025100;9832.75;9832.75;9832.75;9832.75;1
20200608 025200;9832.25;9832.75;9832.25;9832.75;4
20200608 025500;9830.75;9830.75;9830.75;9830.75;1
20200608 025900;9825.5;9825.5;9825.5;9825.5;2
20200608 030400;9830.25;9830.25;9830.25;9830.25;1
20200608 030600;9828.5;9828.5;9828.5;9828.5;1
20200608 030900;9827.75;9827.75;9825.5;9825.5;5
20200608 031100;9826.75;9826.75;9826.75;9826.75;1
20200608 031300;9831.75;9831.75;9831.75;9831.75;1
20200608 031400;9831.5;9831.5;9831.5;9831.5;1
20200608 031600;9833.75;9833.75;9833.75;9833.75;1
20200608 031700;9836;9836;9836;9836;1
20200608 032000;9835.5;9835.5;9835.5;9835.5;1
20200608 032200;9835.5;9835.5;9835.5;9835.5;1
20200608 032900;9830;9830;9830;9830;1
20200608 033000;9828.5;9828.5;9828.5;9828.5;1
20200608 033200;9829.25;9830;9829.25;9830;2
20200608 033400;9830.5;9830.5;9830.5;9830.5;1
20200608 033600;9829.25;9829.25;9825.5;9825.5;2
20200608 033700;9830.25;9831.75;9830.25;9831.75;3
20200608 034200;9829.5;9829.75;9829.5;9829.75;2
20200608 034500;9830.5;9830.5;9830.5;9830.5;1
20200608 034700;9830.25;9830.25;9830.25;9830.25;1
20200608 034800;9826.75;9826.75;9826.75;9826.75;1
20200608 034900;9827.25;9827.25;9826;9826;2
20200608 035000;9826.25;9826.25;9826.25;9826.25;1
20200608 035100;9826.5;9826.5;9826.5;9826.5;1
20200608 035200;9828.75;9828.75;9828.5;9828.5;4
20200608 035300;9827.25;9827.25;9827.25;9827.25;1
20200608 035500;9825.75;9825.75;9825.75;9825.75;1
20200608 035600;9826.5;9826.5;9823.75;9823.75;2
20200608 035700;9821.25;9821.75;9821.25;9821.75;2
20200608 035900;9822.25;9822.25;9822.25;9822.25;1
20200608 040000;9821.5;9821.5;9821.5;9821.5;1
20200608 040200;9822.75;9822.75;9822.75;9822.75;1
20200608 040800;9823;9823.75;9823;9823.75;2
20200608 042000;9825.5;9825.5;9824.5;9824.5;3
20200608 042100;9824.5;9824.5;9824.5;9824.5;1
20200608 042700;9822.5;9822.5;9821.25;9821.25;2
20200608 044300;9820.25;9823;9820.25;9822.75;4
20200608 044400;9823.75;9823.75;9823.75;9823.75;1
20200608 044500;9823.25;9823.25;9822.25;9822.25;2
20200608 045000;9822.25;9822.25;9822.25;9822.25;2
20200608 045200;9821;9821.25;9821;9821.25;2
20200608 050700;9827.75;9827.75;9827.75;9827.75;1
20200608 052400;9815.75;9815.75;9815.75;9815.75;1
20200608 052800;9819.5;9819.5;9819.5;9819.5;1
20200608 053400;9815;9815;9815;9815;1
20200608 053500;9815;9815;9814.75;9814.75;2
20200608 053900;9817.25;9817.25;9816.75;9816.75;2
20200608 054000;9814.25;9814.25;9814.25;9814.25;2
20200608 054100;9814;9814;9814;9814;10
20200608 054700;9817.5;9817.5;9817.5;9817.5;1
20200608 055100;9817;9817;9817;9817;1
20200608 060000;9823.25;9823.25;9823.25;9823.25;1
20200608 060300;9810.25;9810.25;9810;9810;3
20200608 060400;9808.25;9808.25;9807.75;9807.75;2
20200608 060800;9816;9816;9816;9816;1
20200608 061300;9819;9819;9819;9819;1
20200608 062700;9823.5;9823.5;9822.25;9822.25;2
20200608 063900;9815;9815;9815;9815;2
20200608 064300;9812.5;9812.5;9812.5;9812.5;1
20200608 064400;9815;9815;9815;9815;1
