20220306 192800;13803;13803;13803;13803;6
20220306 230100;13760;13760;13697.5;13700;26
20220306 230200;13700;13715;13700;13715;7
20220306 230300;13716.75;13716.75;13700;13700;3
20220306 230400;13700;13700;13700;13700;1
20220306 230500;13690;13690;13643.75;13643.75;18
20220306 230600;13647.5;13673.25;13647.5;13673.25;5
20220306 230800;13664.5;13678.75;13664.5;13669;8
20220306 231000;13664;13672.5;13664;13672.5;10
20220306 231200;13665;13665;13665;13665;1
20220306 231300;13654;13654;13654;13654;1
20220306 231400;13650;13650.25;13649.5;13650.25;4
20220306 231500;13665.25;13666.25;13659.25;13662.75;7
20220306 231600;13660;13660;13660;13660;1
20220306 231700;13650;13650;13648;13648;5
20220306 231800;13645;13649;13644.75;13649;5
20220306 231900;13652.25;13652.25;13650;13650;11
20220306 232000;13644;13644;13641.5;13641.5;3
20220306 232100;13644.75;13644.75;13615;13615;14
20220306 232200;13614;13616;13614;13615.25;5
20220306 232300;13615;13620.75;13603.5;13605;25
20220306 232400;13604.75;13604.75;13581;13581;6
20220306 232500;13592;13593.25;13592;13593.25;2
20220306 232600;13598.5;13598.5;13598.5;13598.5;1
20220306 232700;13609.25;13609.25;13604.75;13608;6
20220306 232900;13607;13615.75;13602;13602;3
20220306 233000;13589;13589;13589;13589;3
20220306 233100;13580;13580;13580;13580;8
20220306 233200;13607.5;13607.5;13607.5;13607.5;1
20220306 233500;13604.25;13604.75;13604.25;13604.75;3
20220306 233600;13609.75;13609.75;13600;13600;7
20220306 233700;13600;13600;13600;13600;6
20220306 233800;13600;13600;13592.25;13592.25;13
20220306 233900;13612;13612;13612;13612;1
20220306 234000;13610;13619;13610;13619;9
20220306 234100;13627.5;13628.25;13615.5;13615.5;25
20220306 234200;13620;13621.5;13615.25;13615.25;28
20220306 234300;13626.25;13627;13615;13615;5
20220306 234400;13610.75;13611;13610.75;13611;2
20220306 234500;13613.25;13613.25;13603;13603;2
20220306 234800;13606.75;13606.75;13595;13595;2
20220306 234900;13600.25;13600.5;13600.25;13600.5;2
20220306 235100;13593;13593;13593;13593;1
20220306 235200;13586;13586;13560;13584;17
20220306 235300;13580.25;13580.25;13580.25;13580.25;1
20220306 235400;13570.75;13570.75;13561.75;13561.75;3
20220306 235500;13579.75;13580;13579.75;13580;2
20220306 235600;13577.5;13578.25;13577.5;13578.25;3
20220306 235700;13573.5;13573.5;13573.5;13573.5;1
20220306 235800;13577.75;13577.75;13576.75;13577.75;6
